trip_id,stop_id,stop_sequence
1441633,439225,24
1441633,653936,25
1441633,3670,26
1441633,371398,27
1441633,6078,28
1441633,379696,29
1441633,484073,30
1444576,460311,0
1444576,555827,1
1444576,314291,2
1444576,602175,3
1444576,659044,4
1444576,441459,5
1444576,345738,6
1444576,11928,7
1444576,403202,8
1444576,173256,9
1444576,253781,10
1444576,518927,11
1444576,430099,12
1444576,438487,13
1444576,54574,14
1444576,342148,15
1444576,509369,16
1444576,134044,17
1444576,76008,18
1444576,477442,19
1444576,549697,20
1444576,186167,21
1444576,113841,22
1444576,235846,23
1444576,439225,24
1444576,653936,25
1444576,3670,26
1444576,371398,27
1444576,6078,28
1444576,379696,29
1444576,484073,30
1448982,484073,0
1448982,379796,1
1448982,301609,2
1448982,279585,3
1448982,181678,4
1448982,610153,5
1448982,522014,6
1448982,103324,7
1448982,430394,8
1448982,555252,9
1448982,666171,10
1448982,516323,11
1448982,101110,12
1448982,585996,13
1448982,382190,14
1448982,419245,15
1448982,414919,16
1448982,635699,17
1448982,73186,18
1448982,107808,19
1448982,552017,20
1448982,558478,21
1448982,31714,22
1448982,436260,23
1448982,353638,24
1448982,383951,25
1448982,661059,26
1448982,682875,27
1448982,200658,28
1448982,621885,29
1455922,484073,0
1455922,379796,1
1455922,301609,2
1455922,390650,3
1455922,44899,4
1455922,610153,5
1455922,522014,6
1455922,103324,7
1455922,430394,8
1455922,555252,9
1455922,666171,10
1455922,516323,11
1455922,101110,12
1455922,585996,13
1455922,382190,14
1455922,419245,15
1455922,414919,16
1455922,635699,17
1455922,73186,18
1455922,107808,19
1455922,552017,20
1455922,558478,21
1455922,31714,22
1455922,436260,23
1455922,353638,24
1455922,383951,25
1455922,661059,26
1455922,682875,27
1455922,200658,28
1455922,621885,29
1457480,460311,0
1457480,555827,1
1457480,314291,2
1457480,602175,3
1457480,659044,4
1457480,441459,5
1457480,345738,6
1457480,11928,7
1457480,403202,8
1457480,173256,9
1457480,253781,10
1457480,518927,11
1457480,430099,12
1457480,438487,13
1457480,54574,14
1457480,342148,15
1457480,509369,16
1457480,134044,17
1457480,76008,18
1457480,477442,19
1457480,549697,20
1457480,186167,21
1457480,113841,22
1457480,235846,23
1457480,439225,24
1457480,653936,25
1457480,3670,26
1457480,371398,27
1457480,6078,28
1457480,379696,29
1457480,484073,30
1457696,484073,0
1457696,379796,1
1457696,301609,2
1457696,279585,3
1457696,181678,4
1457696,610153,5
1457696,522014,6
1457696,103324,7
1457696,430394,8
1457696,555252,9
1457696,666171,10
1457696,516323,11
1457696,101110,12
1457696,585996,13
1457696,382190,14
1457696,419245,15
1457696,414919,16
1457696,635699,17
1457696,73186,18
1457696,107808,19
1457696,552017,20
1457696,558478,21
1457696,31714,22
1457696,436260,23
1457696,353638,24
1457696,383951,25
1457696,661059,26
1457696,682875,27
1457696,200658,28
1457696,621885,29
1458168,460311,0
1458168,555827,1
1458168,314291,2
1458168,602175,3
1458168,659044,4
1458168,441459,5
1458168,345738,6
1458168,11928,7
1458168,403202,8
1458168,173256,9
1458168,253781,10
1458168,518927,11
1458168,430099,12
1458168,438487,13
1458168,54574,14
1458168,342148,15
1458168,509369,16
1458168,134044,17
1458168,76008,18
1458168,477442,19
1458168,549697,20
1458168,186167,21
1458168,113841,22
1458168,235846,23
1458168,439225,24
1458168,653936,25
1458168,3670,26
1458168,371398,27
1458168,6078,28
1458168,379696,29
1458168,484073,30
1460820,484073,0
1460820,379796,1
1460820,301609,2
1460820,390650,3
1460820,44899,4
1460820,610153,5
1460820,522014,6
1460820,103324,7
1460820,430394,8
1460820,555252,9
1460820,666171,10
1460820,516323,11
1460820,101110,12
1460820,585996,13
1460820,382190,14
1460820,419245,15
1460820,414919,16
1460820,635699,17
1460820,73186,18
1460820,107808,19
1460820,552017,20
1460820,558478,21
1460820,31714,22
1460820,436260,23
1460820,353638,24
1460820,383951,25
1460820,661059,26
1460820,682875,27
1460820,200658,28
1460820,621885,29
1465280,460311,0
1465280,555827,1
1465280,314291,2
1465280,602175,3
1465280,659044,4
1465280,441459,5
1465280,345738,6
1465280,11928,7
1465280,403202,8
1465280,173256,9
1465280,253781,10
1465280,518927,11
1465280,430099,12
1465280,438487,13
1465280,54574,14
1465280,342148,15
1465280,509369,16
1465280,134044,17
1465280,76008,18
1465280,477442,19
1465280,549697,20
1465280,186167,21
1465280,113841,22
1465280,235846,23
1465280,439225,24
1465280,653936,25
1465280,3670,26
1465280,371398,27
1465280,6078,28
1465280,379696,29
1465280,484073,30
1468797,460311,0
1468797,555827,1
1468797,314291,2
1468797,602175,3
1468797,659044,4
1468797,441459,5
1468797,345738,6
1468797,11928,7
1468797,403202,8
1468797,173256,9
1468797,253781,10
1468797,518927,11
1468797,430099,12
1468797,438487,13
1468797,54574,14
1468797,342148,15
1468797,509369,16
1468797,134044,17
1468797,76008,18
1468797,477442,19
1468797,549697,20
1468797,186167,21
1468797,113841,22
1468797,235846,23
1468797,439225,24
1468797,653936,25
1468797,3670,26
1468797,371398,27
1468797,6078,28
1468797,379696,29
1468797,484073,30
1474747,484073,0
1474747,379796,1
1474747,301609,2
1474747,279585,3
1474747,181678,4
1474747,610153,5
1474747,522014,6
1474747,103324,7
1474747,430394,8
1474747,555252,9
1474747,666171,10
1474747,516323,11
1474747,101110,12
1474747,585996,13
1474747,382190,14
1474747,419245,15
1474747,414919,16
1474747,635699,17
1474747,73186,18
1474747,107808,19
1474747,552017,20
1474747,558478,21
1474747,31714,22
1474747,436260,23
1474747,353638,24
1474747,383951,25
1474747,661059,26
1474747,682875,27
1474747,200658,28
1474747,621885,29
1479462,484073,0
1479462,379796,1
1479462,301609,2
1479462,279585,3
1479462,181678,4
1479462,610153,5
1479462,522014,6
1479462,103324,7
1479462,430394,8
1479462,555252,9
1479462,666171,10
1479462,516323,11
1479462,101110,12
1479462,585996,13
1479462,382190,14
1479462,419245,15
1479462,414919,16
1479462,635699,17
1479462,73186,18
1479462,107808,19
1479462,552017,20
1479462,558478,21
1479462,31714,22
1479462,436260,23
1479462,353638,24
1479462,383951,25
1479462,661059,26
1479462,682875,27
1479462,200658,28
1479462,621885,29
1489853,460311,0
1489853,555827,1
1489853,314291,2
1489853,602175,3
1489853,659044,4
1489853,441459,5
1489853,345738,6
1489853,11928,7
1489853,403202,8
1489853,173256,9
1489853,253781,10
1489853,518927,11
1489853,430099,12
1489853,438487,13
1489853,54574,14
1489853,342148,15
1489853,509369,16
1489853,134044,17
1489853,76008,18
1489853,477442,19
1489853,549697,20
1489853,186167,21
1489853,113841,22
1489853,235846,23
1489853,439225,24
1489853,653936,25
1489853,3670,26
1489853,371398,27
1489853,6078,28
1489853,379696,29
1489853,484073,30
1490038,460311,0
1490038,555827,1
1490038,314291,2
1490038,602175,3
1490038,659044,4
1490038,441459,5
1490038,345738,6
1490038,11928,7
1490038,403202,8
1490038,173256,9
1490038,253781,10
1490038,518927,11
1490038,430099,12
1490038,438487,13
1490038,54574,14
1490038,342148,15
1490038,509369,16
1490038,134044,17
1490038,76008,18
1490038,477442,19
1490038,549697,20
1490038,186167,21
1490038,113841,22
1490038,235846,23
1490038,439225,24
1490038,653936,25
1490038,3670,26
1490038,371398,27
1490038,6078,28
1490038,379696,29
1490038,484073,30
1490971,107808,0
1490971,552017,1
1490971,558478,2
1490971,31714,3
1490971,436260,4
1490971,353638,5
1490971,383951,6
1490971,661059,7
1490971,682875,8
1490971,200658,9
1490971,621885,10
1496787,484073,0
1496787,379796,1
1496787,301609,2
1496787,390650,3
1496787,44899,4
1496787,610153,5
1496787,522014,6
1496787,103324,7
1496787,430394,8
1496787,555252,9
1496787,666171,10
1496787,516323,11
1496787,101110,12
1496787,585996,13
1496787,382190,14
1496787,419245,15
1496787,414919,16
1496787,635699,17
1496787,73186,18
1496787,107808,19
1496787,552017,20
1496787,558478,21
1496787,31714,22
1496787,436260,23
1496787,353638,24
1496787,383951,25
1496787,661059,26
1496787,682875,27
1496787,200658,28
1496787,621885,29
149721,484073,0
149721,379796,1
149721,301609,2
149721,390650,3
149721,44899,4
149721,610153,5
149721,522014,6
149721,103324,7
149721,430394,8
149721,555252,9
149721,666171,10
149721,516323,11
149721,101110,12
149721,585996,13
149721,382190,14
149721,419245,15
149721,414919,16
149721,635699,17
149721,73186,18
149721,107808,19
149721,552017,20
149721,558478,21
149721,31714,22
149721,436260,23
149721,353638,24
149721,383951,25
149721,661059,26
149721,682875,27
149721,200658,28
149721,621885,29
1498458,460311,0
1498458,555827,1
1498458,314291,2
1498458,602175,3
1498458,659044,4
1498458,441459,5
1498458,345738,6
1498458,11928,7
1498458,403202,8
1498458,173256,9
1498458,253781,10
1498458,518927,11
1498458,430099,12
1498458,438487,13
1498458,54574,14
1498458,342148,15
1498458,509369,16
1498458,134044,17
1498458,76008,18
1498458,477442,19
1498458,549697,20
1498458,186167,21
1498458,113841,22
1498458,235846,23
1498458,439225,24
1498458,653936,25
1498458,3670,26
1498458,371398,27
1498458,6078,28
1498458,379696,29
1498458,484073,30
1501117,484073,0
1501117,379796,1
1501117,301609,2
1501117,279585,3
1501117,181678,4
1501117,610153,5
1501117,522014,6
1501117,103324,7
1501117,430394,8
1501117,555252,9
1501117,666171,10
1501117,516323,11
1501117,101110,12
1501117,585996,13
1501117,382190,14
1501117,419245,15
1501117,414919,16
1501117,635699,17
1501117,73186,18
1501117,107808,19
1501117,552017,20
1501117,558478,21
1501117,31714,22
1501117,436260,23
1501117,353638,24
1501117,383951,25
1501117,661059,26
1501117,682875,27
1501117,200658,28
1501117,621885,29
1512658,484073,0
1512658,379796,1
1512658,301609,2
1512658,390650,3
1512658,44899,4
1512658,610153,5
1512658,522014,6
1512658,103324,7
1512658,430394,8
1512658,555252,9
1512658,666171,10
1512658,516323,11
1512658,101110,12
1512658,585996,13
1512658,382190,14
1512658,419245,15
1512658,414919,16
1512658,635699,17
1512658,73186,18
1512658,107808,19
1512658,552017,20
1512658,558478,21
1512658,31714,22
1512658,436260,23
1512658,353638,24
1512658,383951,25
1512658,661059,26
1512658,682875,27
1512658,200658,28
1512658,621885,29
1513665,460311,0
1513665,555827,1
1513665,314291,2
1513665,602175,3
1513665,659044,4
1513665,441459,5
1513665,345738,6
1513665,11928,7
1513665,403202,8
1513665,173256,9
1513665,253781,10
1513665,518927,11
1513665,430099,12
1513665,438487,13
1513665,54574,14
1513665,342148,15
1513665,509369,16
1513665,134044,17
1513665,76008,18
1513665,477442,19
1513665,549697,20
1513665,186167,21
1513665,113841,22
1513665,235846,23
1513665,439225,24
1513665,653936,25
1513665,3670,26
1513665,371398,27
1513665,6078,28
1513665,379696,29
1513665,484073,30
1516372,484073,0
1516372,379796,1
1516372,301609,2
1516372,390650,3
1516372,44899,4
1516372,610153,5
1516372,522014,6
1516372,103324,7
1516372,430394,8
1516372,555252,9
1516372,666171,10
1516372,516323,11
1516372,101110,12
1516372,585996,13
1516372,382190,14
1516372,419245,15
1516372,414919,16
1516372,635699,17
1516372,73186,18
1516372,107808,19
1516372,552017,20
1516372,558478,21
1516372,31714,22
1516372,436260,23
1516372,353638,24
1516372,383951,25
1516372,661059,26
1516372,682875,27
1516372,200658,28
1516372,621885,29
1516664,484073,0
1516664,379796,1
1516664,301609,2
1516664,390650,3
1516664,44899,4
1516664,610153,5
1516664,522014,6
1516664,103324,7
1516664,430394,8
1516664,555252,9
1516664,666171,10
1516664,516323,11
1516664,101110,12
1516664,585996,13
1516664,382190,14
1516664,419245,15
1516664,414919,16
1516664,635699,17
1516664,73186,18
1516664,107808,19
1516664,552017,20
1516664,558478,21
1516664,31714,22
1516664,436260,23
1516664,353638,24
1516664,383951,25
1516664,661059,26
1516664,682875,27
1516664,200658,28
1516664,621885,29
1518096,484073,0
1518096,379796,1
1518096,301609,2
1518096,279585,3
1518096,181678,4
1518096,610153,5
1518096,522014,6
1518096,103324,7
1518096,430394,8
1518096,555252,9
1518096,666171,10
1518096,516323,11
1518096,101110,12
1518096,585996,13
1518096,382190,14
1518096,419245,15
1518096,414919,16
1518096,635699,17
1518096,73186,18
1518096,107808,19
1518096,552017,20
1518096,558478,21
1518096,31714,22
1518096,436260,23
1518096,353638,24
1518096,383951,25
1518096,661059,26
1518096,682875,27
1518096,200658,28
1518096,621885,29
152100,460311,0
152100,555827,1
152100,314291,2
152100,602175,3
152100,659044,4
152100,441459,5
152100,345738,6
152100,11928,7
152100,403202,8
152100,173256,9
152100,253781,10
152100,518927,11
152100,430099,12
152100,438487,13
152100,54574,14
152100,342148,15
152100,509369,16
152100,134044,17
152100,76008,18
152100,477442,19
152100,549697,20
152100,186167,21
152100,113841,22
152100,235846,23
152100,439225,24
152100,653936,25
152100,3670,26
152100,371398,27
152100,6078,28
152100,379696,29
152100,484073,30
1521140,484073,0
1521140,379796,1
1521140,301609,2
1521140,279585,3
1521140,181678,4
1521140,610153,5
1521140,522014,6
1521140,103324,7
1521140,430394,8
1521140,555252,9
1521140,666171,10
1521140,516323,11
1521140,101110,12
1521140,585996,13
1521140,382190,14
1521140,419245,15
1521140,414919,16
1521140,635699,17
1521140,73186,18
1521140,107808,19
1521140,552017,20
1521140,558478,21
1521140,31714,22
1521140,436260,23
1521140,353638,24
1521140,383951,25
1521140,661059,26
1521140,682875,27
1521140,200658,28
1521140,621885,29
1527024,460311,0
1527024,555827,1
1527024,314291,2
1527024,602175,3
1527024,659044,4
1527024,441459,5
1527024,345738,6
1527024,11928,7
1527024,403202,8
1527024,173256,9
1527024,253781,10
1527024,518927,11
1527024,430099,12
1527024,438487,13
1527024,54574,14
1527024,342148,15
1527024,509369,16
1527024,134044,17
1527024,76008,18
1527024,477442,19
1527024,549697,20
1527024,186167,21
1527024,113841,22
1527024,235846,23
1527024,439225,24
1527024,653936,25
1527024,3670,26
1527024,371398,27
1527024,6078,28
1527024,379696,29
1527024,484073,30
1533408,484073,0
1533408,379796,1
1533408,301609,2
1533408,390650,3
1533408,44899,4
1533408,610153,5
1533408,522014,6
1533408,103324,7
1533408,430394,8
1533408,555252,9
1533408,666171,10
1533408,516323,11
1533408,101110,12
1533408,585996,13
1533408,382190,14
1533408,419245,15
1533408,414919,16
1533408,635699,17
1533408,73186,18
1533408,107808,19
1533408,552017,20
1533408,558478,21
1533408,31714,22
1533408,436260,23
1533408,353638,24
1533984,484073,0
1533984,379796,1
1533984,301609,2
1533984,390650,3
1533984,44899,4
1533984,610153,5
1533984,522014,6
1533984,103324,7
1533984,430394,8
1533984,555252,9
1533984,666171,10
1533984,516323,11
1533984,101110,12
1533984,585996,13
1533984,382190,14
1533984,419245,15
1533984,414919,16
1533984,635699,17
1533984,73186,18
1533984,107808,19
1533984,552017,20
1533984,558478,21
1533984,31714,22
1533984,436260,23
1533984,353638,24
1533984,383951,25
1533984,661059,26
1533984,682875,27
1533984,200658,28
1533984,621885,29
1536899,484073,0
1536899,379796,1
1536899,301609,2
1536899,390650,3
1536899,44899,4
1536899,610153,5
1536899,522014,6
1536899,103324,7
1536899,430394,8
1536899,555252,9
1536899,666171,10
1536899,516323,11
1536899,101110,12
1536899,585996,13
1536899,382190,14
1536899,419245,15
1536899,414919,16
1536899,635699,17
1536899,73186,18
1536899,107808,19
1536899,552017,20
1536899,558478,21
1536899,31714,22
1536899,436260,23
1536899,353638,24
1536899,383951,25
1536899,661059,26
1536899,682875,27
1536899,200658,28
1536899,621885,29
1541382,484073,0
1541382,379796,1
1541382,301609,2
1541382,390650,3
1541382,44899,4
1541382,610153,5
1541382,522014,6
1541382,103324,7
1541382,430394,8
1541382,555252,9
1541382,666171,10
1541382,516323,11
1541382,101110,12
1541382,585996,13
1541382,382190,14
1541382,419245,15
1541382,414919,16
1541382,635699,17
1541382,73186,18
1541382,107808,19
1541382,552017,20
1541382,558478,21
1541382,31714,22
1541382,436260,23
1541382,353638,24
1541382,383951,25
1541382,661059,26
1541382,682875,27
1541382,200658,28
1541382,621885,29
1547330,484073,0
1547330,379796,1
1547330,301609,2
1547330,279585,3
1547330,181678,4
1547330,610153,5
1547330,522014,6
1547330,103324,7
1547330,430394,8
1547330,555252,9
1547330,666171,10
1547330,516323,11
1547330,101110,12
1547330,585996,13
1547330,382190,14
1547330,419245,15
1547330,414919,16
1547330,635699,17
1547330,73186,18
1547330,107808,19
1547330,552017,20
1547330,558478,21
1547330,31714,22
1547330,436260,23
1547330,353638,24
1547330,383951,25
1547330,661059,26
1547330,682875,27
1547330,200658,28
1547330,621885,29
1550459,460311,0
1550459,555827,1
1550459,314291,2
1550459,602175,3
1550459,659044,4
1550459,441459,5
1550459,345738,6
1550459,11928,7
1550459,403202,8
1550459,173256,9
1550459,253781,10
1550459,518927,11
1550459,430099,12
1550459,438487,13
1550459,54574,14
1550459,342148,15
1550459,509369,16
1550459,134044,17
1550459,76008,18
1550459,477442,19
1550459,549697,20
1550459,186167,21
1550459,113841,22
1550459,235846,23
1550459,439225,24
1550459,653936,25
1550459,3670,26
1550459,371398,27
1550459,6078,28
1550459,379696,29
1550459,484073,30
1551877,460311,0
1551877,555827,1
1551877,314291,2
1551877,602175,3
1551877,659044,4
1551877,441459,5
1551877,345738,6
1551877,11928,7
1551877,403202,8
1551877,173256,9
1551877,253781,10
1551877,518927,11
1551877,430099,12
1551877,438487,13
1551877,54574,14
1551877,342148,15
1551877,509369,16
1551877,134044,17
1551877,76008,18
1551877,477442,19
1551877,549697,20
1551877,186167,21
1551877,113841,22
1551877,235846,23
1551877,439225,24
1551877,653936,25
1551877,3670,26
1551877,371398,27
1551877,6078,28
1551877,379696,29
1551877,484073,30
1552932,484073,0
1552932,379796,1
1552932,301609,2
1552932,390650,3
1552932,44899,4
1552932,610153,5
1552932,522014,6
1552932,103324,7
1552932,430394,8
1552932,555252,9
1552932,666171,10
1552932,516323,11
1552932,101110,12
1552932,585996,13
1552932,382190,14
1552932,419245,15
1552932,414919,16
1552932,635699,17
1552932,73186,18
1552932,107808,19
1552932,552017,20
1552932,558478,21
1552932,31714,22
1552932,436260,23
1552932,353638,24
1552932,383951,25
1552932,661059,26
1552932,682875,27
1552932,200658,28
1552932,621885,29
1554559,484073,0
1554559,379796,1
1554559,301609,2
1554559,390650,3
1554559,44899,4
1554559,610153,5
1554559,522014,6
1554559,103324,7
1554559,430394,8
1554559,555252,9
1554559,666171,10
1554559,516323,11
1554559,101110,12
1554559,585996,13
1554559,382190,14
1554559,419245,15
1554559,414919,16
1554559,635699,17
1554559,73186,18
1554559,107808,19
1554559,552017,20
1554559,558478,21
1554559,31714,22
1554559,436260,23
1554559,353638,24
1554559,383951,25
1554559,661059,26
1554559,682875,27
1554559,200658,28
1554559,621885,29
1555286,460311,0
1555286,555827,1
1555286,314291,2
1555286,602175,3
1555286,659044,4
1555286,441459,5
1555286,345738,6
1555286,11928,7
1555286,403202,8
1555286,173256,9
1555286,253781,10
1555286,518927,11
1555286,430099,12
1555286,438487,13
1555286,54574,14
1555286,342148,15
1555286,509369,16
1555286,134044,17
1555286,76008,18
1555286,477442,19
1555286,549697,20
1555286,186167,21
1555286,113841,22
1555286,235846,23
1555286,439225,24
1555286,653936,25
1555286,3670,26
1555286,371398,27
1555286,6078,28
1555286,379696,29
1555286,484073,30
1555357,484073,0
1555357,379796,1
1555357,301609,2
1555357,390650,3
1555357,44899,4
1555357,610153,5
1555357,522014,6
1555357,103324,7
1555357,430394,8
1555357,555252,9
1555357,666171,10
1555357,516323,11
1555357,101110,12
1555357,585996,13
1555357,382190,14
1555357,419245,15
1555357,414919,16
1555357,635699,17
1555357,73186,18
1555357,107808,19
1555357,552017,20
1555357,558478,21
1555357,31714,22
1555357,436260,23
1555357,353638,24
1555357,383951,25
1555357,661059,26
1555357,682875,27
1555357,200658,28
1555357,621885,29
1557662,460311,0
1557662,555827,1
1557662,314291,2
1557662,602175,3
1557662,659044,4
1557662,441459,5
1557662,345738,6
1557662,11928,7
1557662,403202,8
1557662,173256,9
1557662,253781,10
1557662,518927,11
1557662,430099,12
1557662,438487,13
1557662,54574,14
1557662,342148,15
1557662,509369,16
1557662,134044,17
1557662,76008,18
1557662,477442,19
1557662,549697,20
1557662,186167,21
1557662,113841,22
1557662,235846,23
1557662,439225,24
1557662,653936,25
1557662,3670,26
1557662,371398,27
1557662,6078,28
1557662,379696,29
1557662,484073,30
1560044,484073,0
1560044,379796,1
1560044,301609,2
1560044,390650,3
1560044,44899,4
1560044,610153,5
1560044,522014,6
1560044,103324,7
1560044,430394,8
1560044,555252,9
1560044,666171,10
1560044,516323,11
1560044,101110,12
1560044,585996,13
1560044,382190,14
1560044,419245,15
1560044,414919,16
1560044,635699,17
1560044,73186,18
1560044,107808,19
1560044,552017,20
1560044,558478,21
1560044,31714,22
1560044,436260,23
1560044,353638,24
1560044,383951,25
1560044,661059,26
1560044,682875,27
1560044,200658,28
1560044,621885,29
156129,484073,0
156129,379796,1
156129,301609,2
156129,279585,3
156129,181678,4
156129,610153,5
156129,522014,6
156129,103324,7
156129,430394,8
156129,555252,9
156129,666171,10
156129,516323,11
156129,101110,12
156129,585996,13
156129,382190,14
156129,419245,15
156129,414919,16
156129,635699,17
156129,73186,18
156129,107808,19
156129,552017,20
156129,558478,21
156129,31714,22
156129,436260,23
156129,353638,24
156129,383951,25
156129,661059,26
156129,682875,27
156129,200658,28
156129,621885,29
1565425,107808,0
1565425,552017,1
1565425,558478,2
1565425,31714,3
1565425,436260,4
1565425,353638,5
1565425,383951,6
1565425,661059,7
1565425,682875,8
1565425,200658,9
1565425,621885,10
1565469,484073,0
1565469,379796,1
1565469,301609,2
1565469,279585,3
1565469,181678,4
1565469,610153,5
1565469,522014,6
1565469,103324,7
1565469,430394,8
1565469,555252,9
1565469,666171,10
1565469,516323,11
1565469,101110,12
1565469,585996,13
1565469,382190,14
1565469,419245,15
1565469,414919,16
1565469,635699,17
1565469,73186,18
1565469,107808,19
1565469,552017,20
1565469,558478,21
1565469,31714,22
1565469,436260,23
1565469,353638,24
1565469,383951,25
1565469,661059,26
1565469,682875,27
1565469,200658,28
1565469,621885,29
1566249,107808,0
1566249,552017,1
1566249,558478,2
1566249,31714,3
1566249,436260,4
1566249,353638,5
1566249,383951,6
1566249,661059,7
1566249,682875,8
1566249,200658,9
1566249,621885,10
1567511,484073,0
1567511,379796,1
1567511,301609,2
1567511,390650,3
1567511,44899,4
1567511,610153,5
1567511,522014,6
1567511,103324,7
1567511,430394,8
1567511,555252,9
1567511,666171,10
1567511,516323,11
1567511,101110,12
1567511,585996,13
1567511,382190,14
1567511,419245,15
1567511,414919,16
1567511,635699,17
1567511,73186,18
1567511,107808,19
1567511,552017,20
1567511,558478,21
1567511,31714,22
1567511,436260,23
1567511,353638,24
1567511,383951,25
1567511,661059,26
1567511,682875,27
1567511,200658,28
1567511,621885,29
1569690,484073,0
1569690,379796,1
1569690,301609,2
1569690,390650,3
1569690,44899,4
1569690,610153,5
1569690,522014,6
1569690,103324,7
1569690,430394,8
1569690,555252,9
1569690,666171,10
1569690,516323,11
1569690,101110,12
1569690,585996,13
1569690,382190,14
1569690,419245,15
1569690,414919,16
1569690,635699,17
1569690,73186,18
1569690,107808,19
1569690,552017,20
1569690,558478,21
1569690,31714,22
1569690,436260,23
1569690,353638,24
1569690,383951,25
1569690,661059,26
1569690,682875,27
1569690,200658,28
1569690,621885,29
1570211,484073,0
1570211,379796,1
1570211,301609,2
1570211,390650,3
1570211,44899,4
1570211,610153,5
1570211,522014,6
1570211,103324,7
1570211,430394,8
1570211,555252,9
1570211,666171,10
1570211,516323,11
1570211,101110,12
1570211,585996,13
1570211,382190,14
1570211,419245,15
1570211,414919,16
1570211,635699,17
1570211,73186,18
1570211,107808,19
1570211,552017,20
1570211,558478,21
1570211,31714,22
1570211,436260,23
1570211,353638,24
1570211,383951,25
1570211,661059,26
1570211,682875,27
1570211,200658,28
1570211,621885,29
1577555,484073,0
1577555,379796,1
1577555,301609,2
1577555,279585,3
1577555,181678,4
1577555,610153,5
1577555,522014,6
1577555,103324,7
1577555,430394,8
1577555,555252,9
1577555,666171,10
1577555,516323,11
1577555,101110,12
1577555,585996,13
1577555,382190,14
1577555,419245,15
1577555,414919,16
1577555,635699,17
1577555,73186,18
1577555,107808,19
1577555,552017,20
1577555,558478,21
1577555,31714,22
1577555,436260,23
1577555,353638,24
1577555,383951,25
1577555,661059,26
1577555,682875,27
1577555,200658,28
1577555,621885,29
1578232,484073,0
1578232,379796,1
1578232,301609,2
1578232,279585,3
1578232,181678,4
1578232,610153,5
1578232,522014,6
1578232,103324,7
1578232,430394,8
1578232,555252,9
1578232,666171,10
1578232,516323,11
1578232,101110,12
1578232,585996,13
1578232,382190,14
1578232,419245,15
1578232,414919,16
1578232,635699,17
1578232,73186,18
1578232,107808,19
1578232,552017,20
1578232,558478,21
1578232,31714,22
1578232,436260,23
1578232,353638,24
1578232,383951,25
1578232,661059,26
1578232,682875,27
1578232,200658,28
1578232,621885,29
1578889,484073,0
1578889,379796,1
1578889,301609,2
1578889,279585,3
1578889,181678,4
1578889,610153,5
1578889,522014,6
1578889,103324,7
1578889,430394,8
1578889,555252,9
1578889,666171,10
1578889,516323,11
1578889,101110,12
1578889,585996,13
1578889,382190,14
1578889,419245,15
1578889,414919,16
1578889,635699,17
1578889,73186,18
1578889,107808,19
1578889,552017,20
1578889,558478,21
1578889,31714,22
1578889,436260,23
1578889,353638,24
1578889,383951,25
1578889,661059,26
1578889,682875,27
1578889,200658,28
1578889,621885,29
1579371,460311,0
1579371,555827,1
1579371,314291,2
1579371,602175,3
1579371,659044,4
1579371,441459,5
1579371,345738,6
1579371,11928,7
1579371,403202,8
1579371,173256,9
1579371,253781,10
1579371,518927,11
1579371,430099,12
1579371,438487,13
1579371,54574,14
1579371,342148,15
1579371,509369,16
1579371,134044,17
1579371,76008,18
1579371,477442,19
1579371,549697,20
1579371,186167,21
1579371,113841,22
1579371,235846,23
1579371,439225,24
1579371,653936,25
1579371,3670,26
1579371,371398,27
1579371,6078,28
1579371,379696,29
1579371,484073,30
1580398,460311,0
1580398,555827,1
1580398,314291,2
1580398,602175,3
1580398,659044,4
1580398,441459,5
1580398,345738,6
1580398,11928,7
1580398,403202,8
1580398,173256,9
1580398,253781,10
1580398,518927,11
1580398,430099,12
1580398,438487,13
1580398,54574,14
1580398,342148,15
1580398,509369,16
1580398,134044,17
1580398,76008,18
1580398,477442,19
1580398,549697,20
1580398,186167,21
1580398,113841,22
1580398,235846,23
1580398,439225,24
1580398,653936,25
1580398,3670,26
1580398,371398,27
1580398,6078,28
1580398,379696,29
1580398,484073,30
1585270,460311,0
1585270,555827,1
1585270,314291,2
1585270,602175,3
1585270,659044,4
1585270,441459,5
1585270,345738,6
1585270,11928,7
1585270,403202,8
1585270,173256,9
1585270,253781,10
1585270,518927,11
1585270,430099,12
1585270,438487,13
1585270,54574,14
1585270,342148,15
1585270,509369,16
1585270,134044,17
1585270,76008,18
1585270,477442,19
1585270,549697,20
1585270,186167,21
1585270,113841,22
1585270,235846,23
1585270,439225,24
1585270,653936,25
1585270,3670,26
1585270,371398,27
1585270,6078,28
1585270,379696,29
1585270,484073,30
1585364,484073,0
1585364,379796,1
1585364,301609,2
1585364,390650,3
1585364,44899,4
1585364,610153,5
1585364,522014,6
1585364,103324,7
1585364,430394,8
1585364,555252,9
1585364,666171,10
1585364,516323,11
1585364,101110,12
1585364,585996,13
1585364,382190,14
1585364,419245,15
1585364,414919,16
1585364,635699,17
1585364,73186,18
1585364,107808,19
1585364,552017,20
1585364,558478,21
1585364,31714,22
1585364,436260,23
1585364,353638,24
1585364,383951,25
1585364,661059,26
1585364,682875,27
1585364,200658,28
1585364,621885,29
1591651,484073,0
1591651,379796,1
1591651,301609,2
1591651,390650,3
1591651,44899,4
1591651,610153,5
1591651,522014,6
1591651,103324,7
1591651,430394,8
1591651,555252,9
